epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.5225,1.46402,5.06821,1.06677,0,0,0,0,1.17186,4.44741,0.90632,0.0001625,0.0001625,0.0001625
